appearance_id,game_id,player_id,player_club_id,player_current_club_id,date,player_name,competition_id,yellow_cards,red_cards,goals,assists,minutes_played
3840064_191056,3840064,191056,826,273,2022-10-15,Brice Samba,FR1,0,0,0,0,90
3840064_354726,3840064,354726,826,826,2022-10-15,Florian Sotoca,FR1,0,0,0,0,90
3840064_368887,3840064,368887,826,506,2022-10-15,Loïs Openda,FR1,0,0,0,0,60
3840064_624037,3840064,624037,969,3911,2022-10-15,Joris Chotard,FR1,0,0,0,0,86
3844826_133179,3844826,133179,800,800,2022-10-15,Marten de Roon,IT1,0,0,0,0,90
3844826_205938,3844826,205938,800,800,2022-10-15,Mario Pašalić,IT1,0,0,1,0,66
3844826_315865,3844826,315865,6574,6574,2022-10-15,Andrea Pinamonti,IT1,1,0,0,0,90
3844826_360518,3844826,360518,800,506,2022-10-15,Teun Koopmeiners,IT1,0,0,0,0,90
3844826_394300,3844826,394300,6574,46,2022-10-15,Davide Frattesi,IT1,0,0,0,0,90
3844826_607854,3844826,607854,800,800,2022-10-15,Éderson,IT1,0,0,0,0,24
3844826_610442,3844826,610442,800,6195,2022-10-15,Rasmus Højlund,IT1,0,0,0,0,22
3844827_278531,3844827,278531,749,2239,2022-10-15,Sebastiano Luperto,IT1,0,0,0,0,90
3844827_286047,3844827,286047,749,148,2022-10-15,Guglielmo Vicario,IT1,0,0,0,0,90
3844827_301238,3844827,301238,2919,506,2022-10-15,Michele Di Gregorio,IT1,0,0,0,0,90
3844827_585982,3844827,585982,2919,46,2022-10-15,Carlos Augusto,IT1,0,0,0,0,90
3844835_182913,3844835,182913,506,5,2022-10-15,Adrien Rabiot,IT1,0,0,0,0,90
3844835_186368,3844835,186368,416,416,2022-10-15,Valentino Lazaro,IT1,1,0,0,0,90
3844835_257474,3844835,257474,416,6195,2022-10-15,Vanja Milinković-Savić,IT1,0,0,0,0,90
3844835_265088,3844835,265088,506,506,2022-10-15,Manuel Locatelli,IT1,0,0,0,0,90
3844835_293200,3844835,293200,416,416,2022-10-15,Nikola Vlašić,IT1,0,0,0,0,90
3844835_332697,3844835,332697,506,506,2022-10-15,Weston McKennie,IT1,0,0,0,0,90
3886319_121483,3886319,121483,13,13,2022-10-15,Jan Oblak,ES1,1,0,0,0,69
3886319_125781,3886319,125781,13,13,2022-10-15,Antoine Griezmann,ES1,0,0,1,0,90
3886319_255508,3886319,255508,621,621,2022-10-15,Iñaki Williams,ES1,0,0,0,0,90
3886319_262396,3886319,262396,621,621,2022-10-15,Unai Simón,ES1,0,0,0,0,90
3886319_338425,3886319,338425,621,621,2022-10-15,Álex Berenguer,ES1,0,0,0,0,90
3886319_424042,3886319,424042,13,13,2022-10-15,Nahuel Molina,ES1,0,0,0,0,90
3886319_524000,3886319,524000,621,621,2022-10-15,Dani Vivian,ES1,0,0,0,0,4
3886319_571020,3886319,571020,621,621,2022-10-15,Oihan Sancet,ES1,0,0,0,0,80
3886319_709187,3886319,709187,621,621,2022-10-15,Nico Williams,ES1,0,0,0,0,80
3886319_74229,3886319,74229,13,13,2022-10-15,Koke,ES1,0,0,0,0,82
3886321_126751,3886321,126751,237,621,2022-10-15,Iñigo Ruiz de Galarreta,ES1,1,0,0,0,90
3886321_277384,3886321,277384,237,237,2022-10-15,Martin Valjent,ES1,0,0,0,0,90
3886321_513031,3886321,513031,237,237,2022-10-15,Antonio Sánchez,ES1,0,0,0,0,67
3886321_711625,3886321,711625,368,368,2022-10-15,José Ángel Carmona,ES1,0,0,0,0,45
3886321_74294,3886321,74294,368,368,2022-10-15,Nemanja Gudelj,ES1,0,0,1,0,90
3886324_142031,3886324,142031,1531,237,2022-10-15,Omar Mascarell,ES1,0,0,0,0,90
3886324_502676,3886324,502676,1049,31,2022-10-15,Giorgi Mamardashvili,ES1,1,0,0,0,90
3886324_573775,3886324,573775,1049,1049,2022-10-15,Hugo Duro,ES1,0,0,0,0,45
3886326_261504,3886326,261504,12321,15,2022-10-15,Aleix García,ES1,1,0,0,0,90
3886326_522784,3886326,522784,12321,379,2022-10-15,Taty Castellanos,ES1,1,0,0,0,90
3886326_525299,3886326,525299,12321,6195,2022-10-15,Miguel Gutiérrez,ES1,0,0,0,0,87
3886326_826224,3886326,826224,12321,12321,2022-10-15,Arnau Martínez,ES1,1,0,0,0,90
3838028_111873,3838028,111873,405,405,2022-10-16,Emiliano Martínez,GB1,0,0,0,0,90
3838028_193116,3838028,193116,405,405,2022-10-16,John McGinn,GB1,0,0,0,0,74
3838028_324358,3838028,324358,405,405,2022-10-16,Ollie Watkins,GB1,0,0,0,0,90
3838028_413403,3838028,413403,405,405,2022-10-16,Ezri Konsa,GB1,0,0,0,0,90
3838028_488362,3838028,488362,631,148,2022-10-16,Conor Gallagher,GB1,0,0,0,0,32
3838031_111455,3838031,111455,11,289,2022-10-16,Granit Xhaka,GB1,0,0,0,0,90
3838031_316264,3838031,316264,11,11,2022-10-16,Martin Ødegaard,GB1,0,0,0,1,73
3838031_328784,3838031,328784,399,24,2022-10-16,Robin Koch,GB1,0,0,0,0,90
3838031_417346,3838031,417346,399,430,2022-10-16,Jack Harrison,GB1,0,0,0,0,75
3838031_433177,3838031,433177,11,11,2022-10-16,Bukayo Saka,GB1,0,0,1,0,82
3838031_435338,3838031,435338,11,11,2022-10-16,Gabriel,GB1,1,0,0,0,90
3838031_495666,3838031,495666,11,11,2022-10-16,William Saliba,GB1,1,0,0,0,90
3838031_655488,3838031,655488,11,11,2022-10-16,Gabriel Martinelli,GB1,0,0,0,0,90
3838033_105470,3838033,105470,31,31,2022-10-16,Alisson,GB1,0,0,0,1,90
3838033_139208,3838033,139208,31,31,2022-10-16,Virgil van Dijk,GB1,0,0,0,0,90
3838033_148455,3838033,148455,31,31,2022-10-16,Mohamed Salah,GB1,0,0,1,0,90
3838033_241641,3838033,241641,281,281,2022-10-16,Bernardo Silva,GB1,0,0,0,0,90
3838033_314353,3838033,314353,31,418,2022-10-16,Trent Alexander-Arnold,GB1,0,0,0,0,1
3838033_406635,3838033,406635,281,281,2022-10-16,Phil Foden,GB1,0,0,0,0,90
3838033_418560,3838033,418560,281,281,2022-10-16,Erling Haaland,GB1,0,0,0,0,90
3838033_576024,3838033,576024,281,13,2022-10-16,Julián Alvarez,GB1,0,0,0,0,1
3838034_134270,3838034,134270,762,762,2022-10-16,Dan Burn,GB1,1,0,0,0,78
3838034_135343,3838034,135343,762,762,2022-10-16,Fabian Schär,GB1,0,0,0,0,90
3838034_199527,3838034,199527,762,762,2022-10-16,Jacob Murphy,GB1,0,0,0,0,59
3838034_240306,3838034,240306,985,985,2022-10-16,Bruno Fernandes,GB1,1,0,0,0,90
3838034_258923,3838034,258923,985,131,2022-10-16,Marcus Rashford,GB1,0,0,0,0,18
3838034_357147,3838034,357147,985,985,2022-10-16,Diogo Dalot,GB1,0,0,0,0,90
3838034_520624,3838034,520624,762,762,2022-10-16,Bruno Guimarães,GB1,0,0,0,0,78
3838035_157672,3838035,157672,379,533,2022-10-16,Vladimír Coufal,GB1,1,0,0,0,90
3838035_283628,3838035,283628,379,379,2022-10-16,Tomáš Souček,GB1,0,0,0,0,90
3838035_314875,3838035,314875,379,379,2022-10-16,Jarrod Bowen,GB1,0,0,0,0,90
3838035_357662,3838035,357662,379,11,2022-10-16,Declan Rice,GB1,0,0,1,0,90
3839177_124502,3839177,124502,60,60,2022-10-16,Matthias Ginter,L1,0,0,0,0,90
3839177_125714,3839177,125714,60,15,2022-10-16,Mark Flekken,L1,0,0,0,0,90
3839177_161056,3839177,161056,27,27,2022-10-16,Joshua Kimmich,L1,0,0,0,0,90
3839177_185077,3839177,185077,60,60,2022-10-16,Vincenzo Grifo,L1,0,0,0,0,56
3839177_190284,3839177,190284,60,60,2022-10-16,Maximilian Eggestein,L1,0,0,0,0,90
3839177_248999,3839177,248999,60,60,2022-10-16,Lucas Höler,L1,0,0,0,0,14
3839177_358504,3839177,358504,60,24,2022-10-16,Ritsu Doan,L1,0,0,0,0,76
3839179_107775,3839179,107775,89,89,2022-10-16,Frederik Rönnow,L1,0,0,0,0,90
3839179_187492,3839179,187492,16,16,2022-10-16,Julian Brandt,L1,0,0,0,0,45
3839179_257814,3839179,257814,16,16,2022-10-16,Gregor Kobel,L1,0,0,0,0,90
3839179_326029,3839179,326029,16,12,2022-10-16,Donyell Malen,L1,0,0,0,0,45
3839179_581678,3839179,581678,16,418,2022-10-16,Jude Bellingham,L1,0,0,0,0,90
3839180_335457,3839180,335457,167,79,2022-10-16,Ermedin Demirovic,L1,0,0,0,0,90
3840059_463618,3840059,463618,417,506,2022-10-16,Khéphren Thuram,FR1,0,0,0,1,64
3840060_195778,3840060,195778,162,79,2022-10-16,Alexander Nübel,FR1,0,0,0,0,90
3840060_569598,3840060,569598,162,5,2022-10-16,Youssouf Fofana,FR1,0,0,0,0,90
3840062_288225,3840062,288225,995,273,2022-10-16,Ludovic Blas,FR1,0,0,0,1,90
3840062_324795,3840062,324795,3911,273,2022-10-16,Mahdi Camara,FR1,0,0,0,0,17
3840062_462348,3840062,462348,995,995,2022-10-16,Mostafa Mohamed,FR1,0,0,1,0,84
3840062_474662,3840062,474662,3911,3911,2022-10-16,Hugo Magnetti,FR1,0,0,0,0,17
3840062_485960,3840062,485960,3911,273,2022-10-16,Lilian Brassier,FR1,0,0,0,0,90
3840063_175639,3840063,175639,244,417,2022-10-16,Jonathan Clauss,FR1,0,0,0,0,90
3840063_315858,3840063,315858,583,281,2022-10-16,Gianluigi Donnarumma,FR1,0,0,0,0,90
3840063_342229,3840063,342229,583,418,2022-10-16,Kylian Mbappé,FR1,0,0,0,1,90
3840063_465830,3840063,465830,244,36,2022-10-16,Mattéo Guendouzi,FR1,0,0,0,0,90
3840063_487469,3840063,487469,583,583,2022-10-16,Vitinha,FR1,0,0,0,0,90
3840066_395237,3840066,395237,1041,1047,2022-10-16,Maxence Caqueret,FR1,0,0,0,0,90
3840066_418659,3840066,418659,273,244,2022-10-16,Amine Gouiri,FR1,0,0,1,0,69
3840066_585959,3840066,585959,273,24,2022-10-16,Arnaud Kalimuendo,FR1,0,0,0,0,56
3840066_654539,3840066,654539,273,989,2022-10-16,Adrien Truffert,FR1,0,0,0,1,90
3840067_538964,3840067,538964,415,1025,2022-10-16,Thijs Dallinga,FR1,0,0,0,0,18
3840067_855015,3840067,855015,415,24,2022-10-16,Farès Chaïbi,FR1,1,0,0,2,83
3844828_241923,3844828,241923,276,276,2022-10-16,Lorenzo Montipò,IT1,0,0,0,0,90
3844828_314678,3844828,314678,5,418,2022-10-16,Brahim Díaz,IT1,0,0,0,0,45
3844828_357164,3844828,357164,5,5,2022-10-16,Rafael Leão,IT1,0,0,0,1,83
3844828_432092,3844828,432092,276,430,2022-10-16,Roberto Piccoli,IT1,0,0,0,0,36
3844829_198116,3844829,198116,46,46,2022-10-16,Federico Dimarco,IT1,0,0,0,0,63
3844829_255942,3844829,255942,46,46,2022-10-16,Nicolò Barella,IT1,0,0,1,1,90
3844829_273132,3844829,273132,46,430,2022-10-16,Robin Gosens,IT1,0,0,0,0,27
3844829_386552,3844829,386552,380,1005,2022-10-16,Lassana Coulibaly,IT1,0,0,0,0,90
3844829_406625,3844829,406625,46,46,2022-10-16,Lautaro Martínez,IT1,0,0,1,0,90
3844829_55735,3844829,55735,46,46,2022-10-16,Henrikh Mkhitaryan,IT1,0,0,0,0,72
3844830_197747,3844830,197747,398,398,2022-10-16,Alessio Romagnoli,IT1,0,0,0,0,90
3844830_197929,3844830,197929,398,398,2022-10-16,Ivan Provedel,IT1,0,0,0,0,90
3844830_239802,3844830,239802,398,398,2022-10-16,Adam Marusic,IT1,0,0,0,0,90
3844830_283735,3844830,283735,398,398,2022-10-16,Mattia Zaccagni,IT1,0,0,0,0,90
3844830_528833,3844830,528833,410,800,2022-10-16,Lazar Samardžić,IT1,0,0,0,0,62
3844830_595809,3844830,595809,410,29,2022-10-16,Beto,IT1,0,0,0,0,62
3844830_65278,3844830,65278,398,398,2022-10-16,Pedro,IT1,0,0,0,0,61
3844832_165895,3844832,165895,6195,6195,2022-10-16,Matteo Politano,IT1,0,0,0,0,45
3844832_169880,3844832,169880,6195,6195,2022-10-16,Giovanni Di Lorenzo,IT1,0,0,0,0,90
3844832_181136,3844832,181136,6195,46,2022-10-16,Piotr Zielinski,IT1,0,0,0,0,90
3844832_192735,3844832,192735,6195,6195,2022-10-16,Stanislav Lobotka,IT1,0,0,0,0,82
3844832_413565,3844832,413565,1025,1025,2022-10-16,Jhon Lucumí,IT1,0,0,0,0,90
3844832_459658,3844832,459658,1025,506,2022-10-16,Andrea Cambiaso,IT1,0,0,0,2,89
3844832_497291,3844832,497291,1025,703,2022-10-16,Nicolás Domínguez,IT1,1,0,0,0,90
3844832_502670,3844832,502670,6195,583,2022-10-16,Khvicha Kvaratskhelia,IT1,0,0,0,1,90
3844834_445126,3844834,445126,2239,130,2022-10-16,Emanuele Valeri,IT1,0,0,0,0,90
3844834_459763,3844834,459763,2239,800,2022-10-16,Marco Carnesecchi,IT1,0,0,0,0,90
3844834_532937,3844834,532937,2239,252,2022-10-16,Johan Vásquez,IT1,0,0,0,0,12
3886320_212862,3886320,212862,681,681,2022-10-16,Álex Remiro,ES1,0,0,0,0,90
3886320_238407,3886320,238407,681,13,2022-10-16,Alexander Sørloth,ES1,0,0,0,0,90
3886320_309110,3886320,309110,681,681,2022-10-16,Brais Méndez,ES1,0,0,0,1,90
3886320_331505,3886320,331505,940,940,2022-10-16,Óscar Mingueza,ES1,1,0,0,0,25
3886320_405398,3886320,405398,681,681,2022-10-16,Takefusa Kubo,ES1,0,0,0,0,75
3886320_423440,3886320,423440,681,11,2022-10-16,Martín Zubimendi,ES1,1,0,0,0,90
3886320_423444,3886320,423444,940,12321,2022-10-16,Fran Beltrán,ES1,0,0,0,0,90
3886320_429983,3886320,429983,940,873,2022-10-16,Jørgen Strand Larsen,ES1,1,0,0,0,90
3886320_72047,3886320,72047,940,940,2022-10-16,Iago Aspas,ES1,0,0,1,0,90
3886322_142021,3886322,142021,714,237,2022-10-16,Sergi Darder,ES1,0,0,0,0,90
3886323_27992,3886323,27992,418,5,2022-10-16,Luka Modrić,ES1,1,0,0,0,78
3886323_369081,3886323,369081,418,418,2022-10-16,Federico Valverde,ES1,0,0,1,0,90
3886323_371998,3886323,371998,418,418,2022-10-16,Vinicius Junior,ES1,1,0,0,0,85
3886323_38253,3886323,38253,131,131,2022-10-16,Robert Lewandowski,ES1,0,0,0,1,90
3886323_398184,3886323,398184,131,131,2022-10-16,Ferran Torres,ES1,0,0,1,0,30
3886323_411295,3886323,411295,131,131,2022-10-16,Raphinha,ES1,0,0,0,0,60
3886323_411975,3886323,411975,131,131,2022-10-16,Jules Koundé,ES1,0,0,0,0,90
3886323_413112,3886323,413112,418,418,2022-10-16,Aurélien Tchouaméni,ES1,0,0,0,0,90
3886323_466794,3886323,466794,131,131,2022-10-16,Eric García,ES1,0,0,0,0,90
3886328_278359,3886328,278359,150,940,2022-10-16,Borja Iglesias,ES1,0,0,1,1,85
3844831_238537,3844831,238537,1005,1005,2022-10-17,Wladimiro Falcone,IT1,0,0,0,0,90
3844831_308279,3844831,308279,430,430,2022-10-17,Rolando Mandragora,IT1,1,0,0,0,59
3844831_351955,3844831,351955,1005,2239,2022-10-17,Federico Baschirotto,IT1,0,0,0,0,90
3844831_392516,3844831,392516,1005,1005,2022-10-17,Antonino Gallo,IT1,2,0,0,0,90
3844831_413507,3844831,413507,430,703,2022-10-17,Nikola Milenković,IT1,0,0,0,0,31
3844833_199248,3844833,199248,12,12,2022-10-17,Bryan Cristante,IT1,0,0,0,0,90
3844833_256448,3844833,256448,12,12,2022-10-17,Gianluca Mancini,IT1,0,0,0,0,90
3844833_74683,3844833,74683,12,6574,2022-10-17,Nemanja Matić,IT1,0,0,0,0,22
3886327_213260,3886327,213260,331,331,2022-10-17,Rubén García,ES1,1,0,0,0,26
3886327_213670,3886327,213670,331,331,2022-10-17,Lucas Torró,ES1,0,0,0,0,64
3886327_248738,3886327,248738,331,331,2022-10-17,Sergio Herrera,ES1,1,0,0,0,90
3886327_46413,3886327,46413,331,331,2022-10-17,Ante Budimir,ES1,0,0,0,0,13
3886327_548111,3886327,548111,1050,13,2022-10-17,Álex Baena,ES1,0,0,0,1,90
3886327_552425,3886327,552425,331,331,2022-10-17,Jon Moncayola,ES1,0,0,0,0,90
3886327_59561,3886327,59561,1050,1050,2022-10-17,Dani Parejo,ES1,0,0,0,0,90
3886327_618809,3886327,618809,331,3368,2022-10-17,Manu Sánchez,ES1,0,0,0,0,13
3886327_634131,3886327,634131,331,331,2022-10-17,Aimar Oroz,ES1,1,0,0,0,26
3886327_93936,3886327,93936,331,714,2022-10-17,Kike García,ES1,1,0,0,0,77
3838053_144028,3838053,144028,1237,11,2022-10-18,Leandro Trossard,GB1,0,0,0,0,90
3838053_148153,3838053,148153,1237,1237,2022-10-18,Lewis Dunk,GB1,0,0,0,0,90
3838053_148252,3838053,148252,703,1025,2022-10-18,Remo Freuler,GB1,1,0,0,0,90
3838053_425902,3838053,425902,703,703,2022-10-18,Ryan Yates,GB1,0,0,0,0,90
3838053_429014,3838053,429014,703,703,2022-10-18,Morgan Gibbs-White,GB1,0,0,0,0,90
3838053_470607,3838053,470607,703,873,2022-10-18,Brennan Johnson,GB1,0,0,0,0,86
3838053_503680,3838053,503680,703,703,2022-10-18,Neco Williams,GB1,0,0,0,0,90
3838053_534033,3838053,534033,1237,31,2022-10-18,Alexis Mac Allister,GB1,1,0,0,0,90
3838053_67063,3838053,67063,1237,1237,2022-10-18,Danny Welbeck,GB1,0,0,0,0,90
3838053_687626,3838053,687626,1237,631,2022-10-18,Moisés Caicedo,GB1,1,0,0,0,90
3838053_82873,3838053,82873,1237,1237,2022-10-18,Pascal Groß,GB1,0,0,0,0,85
3838056_249994,3838056,249994,543,543,2022-10-18,José Sá,GB1,0,0,0,0,90
3838056_260827,3838056,260827,873,931,2022-10-18,Joachim Andersen,GB1,0,0,0,0,90
3838056_392757,3838056,392757,873,281,2022-10-18,Marc Guéhi,GB1,1,0,0,0,90
3838056_420002,3838056,420002,873,873,2022-10-18,Jean-Philippe Mateta,GB1,0,0,0,0,9
3838056_469050,3838056,469050,543,1148,2022-10-18,Nathan Collins,GB1,0,0,0,0,90
3838056_479999,3838056,479999,873,11,2022-10-18,Eberechi Eze,GB1,0,0,1,0,90
3838056_525247,3838056,525247,543,379,2022-10-18,Maximilian Kilman,GB1,0,0,0,0,90
3838056_566723,3838056,566723,873,27,2022-10-18,Michael Olise,GB1,0,0,0,1,80
3838056_730893,3838056,730893,873,873,2022-10-18,Tyrick Mitchell,GB1,0,0,0,0,90
3886329_125781,3886329,125781,13,13,2022-10-18,Antoine Griezmann,ES1,0,0,0,1,90
3886329_192009,3886329,192009,367,367,2022-10-18,Unai López,ES1,0,0,0,0,2
3886329_257062,3886329,257062,367,367,2022-10-18,Álvaro García,ES1,0,0,0,0,90
3886329_362086,3886329,362086,367,367,2022-10-18,Isi Palazón,ES1,0,0,0,0,88
3886329_380598,3886329,380598,367,1050,2022-10-18,Santi Comesaña,ES1,0,0,0,0,45
3886329_424042,3886329,424042,13,13,2022-10-18,Nahuel Molina,ES1,0,0,0,0,90
3886329_449796,3886329,449796,367,331,2022-10-18,Alejandro Catena,ES1,0,0,0,0,90
3886329_517753,3886329,517753,367,367,2022-10-18,Óscar Valentín,ES1,0,0,0,0,61
3886329_517894,3886329,517894,13,985,2022-10-18,Matheus Cunha,ES1,0,0,0,0,29
3886329_525578,3886329,525578,367,367,2022-10-18,Pathé Ciss,ES1,0,0,0,0,88
3886332_502676,3886332,502676,1049,31,2022-10-18,Giorgi Mamardashvili,ES1,0,0,0,0,90
3886332_711625,3886332,711625,368,368,2022-10-18,José Ángel Carmona,ES1,0,0,0,0,31
3886332_74294,3886332,74294,368,368,2022-10-18,Nemanja Gudelj,ES1,0,0,0,0,90
3886334_221150,3886334,221150,3709,3709,2022-10-18,Dakonam Djené,ES1,0,0,0,0,90
3886334_226012,3886334,226012,3709,3709,2022-10-18,David Soria,ES1,0,0,0,0,90
3886334_255508,3886334,255508,621,621,2022-10-18,Iñaki Williams,ES1,0,0,1,0,90
3886334_262396,3886334,262396,621,621,2022-10-18,Unai Simón,ES1,0,0,0,0,90
3886334_281989,3886334,281989,3709,3709,2022-10-18,Luis Milla,ES1,0,0,0,0,90
3886334_284854,3886334,284854,3709,1108,2022-10-18,Carles Aleñá,ES1,1,0,1,1,85
3886334_338425,3886334,338425,621,621,2022-10-18,Álex Berenguer,ES1,0,0,0,0,34
3886334_390688,3886334,390688,3709,3709,2022-10-18,Juan Iglesias,ES1,1,0,0,0,73
3886334_524000,3886334,524000,621,621,2022-10-18,Dani Vivian,ES1,0,0,0,0,90
3886334_571020,3886334,571020,621,621,2022-10-18,Oihan Sancet,ES1,1,0,0,0,56
3886334_61812,3886334,61812,621,621,2022-10-18,Yuri Berchiche,ES1,0,0,0,0,34
3886334_709187,3886334,709187,621,621,2022-10-18,Nico Williams,ES1,0,0,0,1,74
3838050_188077,3838050,188077,989,989,2022-10-19,Ryan Christie,GB1,0,0,0,0,62
3838050_262980,3838050,262980,989,873,2022-10-19,Jefferson Lerma,GB1,0,0,0,0,90
3838052_262749,3838052,262749,1148,11,2022-10-19,David Raya,GB1,0,0,0,0,90
3838052_270171,3838052,270171,1148,1148,2022-10-19,Vitaly Janelt,GB1,0,0,0,0,90
3838052_315779,3838052,315779,631,5,2022-10-19,Christian Pulisic,GB1,0,0,0,0,29
3838052_319859,3838052,319859,1148,1148,2022-10-19,Mathias Jensen,GB1,0,0,0,0,73
3838052_388165,3838052,388165,1148,762,2022-10-19,Yoane Wissa,GB1,0,0,0,0,18
3838052_413039,3838052,413039,1148,985,2022-10-19,Bryan Mbeumo,GB1,0,0,0,0,72
3838052_488362,3838052,488362,631,148,2022-10-19,Conor Gallagher,GB1,0,0,0,0,15
3838057_126665,3838057,126665,29,29,2022-10-19,Idrissa Gueye,GB1,1,0,0,0,90
3838057_130164,3838057,130164,29,29,2022-10-19,Jordan Pickford,GB1,0,0,0,0,90
3838057_134270,3838057,134270,762,762,2022-10-19,Dan Burn,GB1,0,0,0,0,90
3838057_135343,3838057,135343,762,762,2022-10-19,Fabian Schär,GB1,1,0,0,0,90
3838057_173504,3838057,173504,29,29,2022-10-19,James Tarkowski,GB1,1,0,0,0,90
3838057_199527,3838057,199527,762,762,2022-10-19,Jacob Murphy,GB1,0,0,0,0,72
3838057_242631,3838057,242631,29,931,2022-10-19,Alex Iwobi,GB1,0,0,0,0,73
3838057_404842,3838057,404842,29,29,2022-10-19,Vitaliy Mykolenko,GB1,0,0,0,0,90
3838057_503733,3838057,503733,29,762,2022-10-19,Anthony Gordon,GB1,1,0,0,0,90
3838057_520624,3838057,520624,762,762,2022-10-19,Bruno Guimarães,GB1,0,0,0,1,90
3838058_105470,3838058,105470,31,31,2022-10-19,Alisson,GB1,0,0,0,0,90
3838058_139208,3838058,139208,31,31,2022-10-19,Virgil van Dijk,GB1,0,0,0,0,90
3838058_148455,3838058,148455,31,31,2022-10-19,Mohamed Salah,GB1,0,0,0,0,90
3838058_283628,3838058,283628,379,379,2022-10-19,Tomáš Souček,GB1,0,0,0,0,90
3838058_314353,3838058,314353,31,418,2022-10-19,Trent Alexander-Arnold,GB1,0,0,0,0,90
3838058_314875,3838058,314875,379,379,2022-10-19,Jarrod Bowen,GB1,0,0,0,0,90
3838058_357662,3838058,357662,379,11,2022-10-19,Declan Rice,GB1,0,0,0,0,90
3838058_357885,3838058,357885,379,150,2022-10-19,Pablo Fornals,GB1,0,0,0,0,61
3838059_132098,3838059,132098,148,27,2022-10-19,Harry Kane,GB1,0,0,0,0,90
3838059_167799,3838059,167799,148,244,2022-10-19,Pierre-Emile Højbjerg,GB1,0,0,0,0,90
3838059_240306,3838059,240306,985,985,2022-10-19,Bruno Fernandes,GB1,0,0,1,0,90
3838059_258923,3838059,258923,985,131,2022-10-19,Marcus Rashford,GB1,0,0,0,0,90
3838059_315969,3838059,315969,985,6195,2022-10-19,Scott McTominay,GB1,0,0,0,0,14
3838059_357147,3838059,357147,985,985,2022-10-19,Diogo Dalot,GB1,0,0,0,0,90
3838059_583189,3838059,583189,985,762,2022-10-19,Anthony Elanga,GB1,0,0,0,0,3
3886331_142031,3886331,142031,1531,237,2022-10-19,Omar Mascarell,ES1,0,0,0,0,90
3886331_268670,3886331,268670,1531,367,2022-10-19,Gerard Gumbau,ES1,1,0,0,0,28
3886331_27992,3886331,27992,418,5,2022-10-19,Luka Modrić,ES1,0,0,0,0,62
3886331_369081,3886331,369081,418,418,2022-10-19,Federico Valverde,ES1,0,0,1,0,90
3886331_371998,3886331,371998,418,418,2022-10-19,Vinicius Junior,ES1,0,0,0,0,80
3886331_413112,3886331,413112,418,418,2022-10-19,Aurélien Tchouaméni,ES1,0,0,0,0,28
3886335_278359,3886335,278359,150,940,2022-10-19,Borja Iglesias,ES1,0,0,0,0,22
3886336_331505,3886336,331505,940,940,2022-10-19,Óscar Mingueza,ES1,0,0,0,0,90
3886336_423444,3886336,423444,940,12321,2022-10-19,Fran Beltrán,ES1,0,0,0,0,90
3886336_429983,3886336,429983,940,873,2022-10-19,Jørgen Strand Larsen,ES1,0,0,0,1,90
3886336_72047,3886336,72047,940,940,2022-10-19,Iago Aspas,ES1,0,0,0,0,90
3886337_126751,3886337,126751,237,621,2022-10-19,Iñigo Ruiz de Galarreta,ES1,0,0,0,0,90
3886337_212862,3886337,212862,681,681,2022-10-19,Álex Remiro,ES1,0,0,0,0,90
3886337_238407,3886337,238407,681,13,2022-10-19,Alexander Sørloth,ES1,0,0,0,0,90
3886337_309110,3886337,309110,681,681,2022-10-19,Brais Méndez,ES1,0,0,0,1,82
3886337_405398,3886337,405398,681,681,2022-10-19,Takefusa Kubo,ES1,0,0,0,0,75
3886337_423440,3886337,423440,681,11,2022-10-19,Martín Zubimendi,ES1,0,0,0,0,25
3886337_513031,3886337,513031,237,237,2022-10-19,Antonio Sánchez,ES1,0,0,0,0,13
3838054_111873,3838054,111873,405,405,2022-10-20,Emiliano Martínez,GB1,0,0,0,0,90
3838054_193116,3838054,193116,405,405,2022-10-20,John McGinn,GB1,0,0,0,0,90
3838054_279455,3838054,279455,931,931,2022-10-20,Harry Wilson,GB1,0,0,0,0,5
3838054_324358,3838054,324358,405,405,2022-10-20,Ollie Watkins,GB1,0,0,0,0,90
3838054_349701,3838054,349701,931,931,2022-10-20,Antonee Robinson,GB1,0,0,0,0,90
3838054_413403,3838054,413403,405,405,2022-10-20,Ezri Konsa,GB1,0,0,0,0,90
3838054_72476,3838054,72476,931,931,2022-10-20,Bernd Leno,GB1,0,0,0,0,90
3838055_249565,3838055,249565,1003,405,2022-10-20,Youri Tielemans,GB1,1,0,0,0,90
3838055_262226,3838055,262226,1003,931,2022-10-20,Timothy Castagne,GB1,0,0,0,0,90
3838055_328784,3838055,328784,399,24,2022-10-20,Robin Koch,GB1,1,0,0,0,45
3838055_398065,3838055,398065,1003,762,2022-10-20,Harvey Barnes,GB1,0,0,1,0,85
3838055_417346,3838055,417346,399,430,2022-10-20,Jack Harrison,GB1,0,0,0,0,25
3886330_262939,3886330,262939,1050,237,2022-10-20,Johan Mojica,ES1,0,0,0,0,65
3886330_38253,3886330,38253,131,131,2022-10-20,Robert Lewandowski,ES1,0,0,2,0,75
3886330_398184,3886330,398184,131,131,2022-10-20,Ferran Torres,ES1,0,0,0,0,90
3886330_411295,3886330,411295,131,131,2022-10-20,Raphinha,ES1,0,0,0,0,15
3886330_411975,3886330,411975,131,131,2022-10-20,Jules Koundé,ES1,0,0,0,0,78
